Customer ID,recency,frequency,monetary
17898.0,88,2,147.12
17901.0,157,2,149.7
17902.0,182,1,216.39999999999998
17903.0,30,1,381.09000000000003
17905.0,9,10,1583.28
17907.0,276,1,291.76
17908.0,9,5,1168.26
17909.0,373,1,132.55
17910.0,362,1,261.7
17912.0,11,1,64.49
17913.0,36,12,3068.04
17915.0,187,1,242.13
17916.0,264,2,43.87
17918.0,136,3,396.39
17919.0,74,1,536.28
17920.0,4,39,20312.36
17921.0,15,6,1596.98
17922.0,179,1,170.4
17923.0,163,2,289.5
17924.0,9,2,574.2
17925.0,8,1,244.08
17926.0,80,3,638.2
17927.0,357,1,294.0
17928.0,207,1,128.7
17929.0,23,8,2239.1
17930.0,29,8,2534.74
17931.0,33,12,3028.93
17933.0,268,1,114.69
17934.0,42,1,344.90000000000003
17935.0,36,5,540.35
17938.0,56,1,144.29
17940.0,81,6,26286.75
17941.0,226,3,1128.72
17944.0,59,1,75.41
17945.0,332,3,360.35
17949.0,7,74,60117.6
17950.0,1,6,950.61
17951.0,9,2,627.5400000000001
17952.0,14,4,819.61
17953.0,176,1,160.82
17954.0,3,9,1633.33
17955.0,291,2,392.6
17958.0,364,1,465.42
17959.0,228,1,140.75
17960.0,158,2,61.300000000000004
17961.0,8,62,1699.1
17962.0,185,3,584.59
17963.0,107,4,651.51
17964.0,8,1,261.76
17965.0,1,17,4618.41
17966.0,227,5,875.99
17967.0,7,2,234.22
17968.0,9,4,610.6899999999999
17969.0,138,18,2141.7400000000002
17971.0,184,1,161.94
17974.0,17,3,1117.27
17975.0,2,12,2540.02
17976.0,8,1,353.19
17977.0,36,1,1277.49
17978.0,1,4,1160.84
17980.0,29,1,221.97
17981.0,46,1,239.12
17982.0,316,1,138.18
17983.0,31,1,171.71
17984.0,28,4,1038.59
17987.0,12,4,805.07
17988.0,123,7,288.42
17989.0,15,1,228.82999999999998
17990.0,16,3,896.77
17991.0,227,1,227.2
17992.0,25,1,254.13
17993.0,253,1,235.19
17994.0,24,7,1634.83
17995.0,18,2,419.38
17996.0,15,3,482.33
17998.0,16,3,639.24
17999.0,2,2,348.84
18000.0,200,1,124.25
18001.0,85,4,536.61
18002.0,11,4,249.92
18003.0,12,1,358.61
18006.0,17,3,553.1800000000001
18007.0,28,1,220.32
18008.0,51,14,17670.94
18009.0,178,7,1898.49
18011.0,9,2,424.24
18012.0,359,1,115.3
18016.0,46,2,476.90000000000003
18017.0,67,1,165.0
18018.0,35,2,175.85
18020.0,179,1,190.48000000000002
18021.0,145,2,227.06
18022.0,21,4,983.68
18025.0,15,6,1177.72
18026.0,136,2,2074.07
18028.0,219,1,192.05
18029.0,278,1,433.77
18031.0,14,1,462.09999999999997
18034.0,11,1,370.82
18035.0,21,2,546.34
18036.0,21,8,1158.02
18037.0,57,9,97.39999999999999
18038.0,192,1,149.41
18039.0,10,4,579.17
18041.0,1,20,4568.99
18042.0,177,1,116.1
18043.0,2,1,316.46
18044.0,23,8,1417.01
18046.0,285,1,189.63
18047.0,17,2,342.69
18048.0,129,1,229.44
18049.0,73,2,556.52
18050.0,29,1,337.66
18051.0,270,7,2282.28
18052.0,200,1,10877.18
18053.0,161,2,271.05
18054.0,28,1,176.5
18055.0,3,6,4411.38
18056.0,254,1,190.95
18057.0,29,3,1203.56
18058.0,177,2,603.9
18060.0,44,2,1185.46
18061.0,2,19,4369.56
18062.0,22,3,912.15
18063.0,26,2,186.60000000000002
18064.0,82,9,3681.03
18065.0,24,15,3473.8
18066.0,22,2,1122.4
18069.0,19,6,2503.89
18070.0,305,1,314.1
18071.0,1,5,975.63
18074.0,9,2,1019.44
18075.0,10,10,3171.54
18076.0,16,1,151.49
18077.0,2,8,1705.55
18078.0,61,2,508.47
18079.0,127,1,590.78
18083.0,33,1,470.72999999999996
18084.0,19,2,722.4499999999999
18085.0,9,3,955.8000000000001
18087.0,15,15,10705.8
18089.0,82,1,428.45
18090.0,57,1,349.4
18091.0,229,1,360.85
18092.0,1,8,7111.18
18093.0,80,4,2346.19
18094.0,82,6,3374.2200000000003
18095.0,63,3,1723.04
18096.0,78,3,894.13
18097.0,21,5,1965.52
18098.0,32,1,550.84
18100.0,186,1,451.56
18101.0,10,3,405.51
18102.0,1,89,349164.35
18103.0,185,1,105.8
18106.0,112,5,1030.76
18107.0,78,1,167.13
18108.0,232,2,577.8100000000001
18109.0,5,13,1840.99
18110.0,47,1,199.13
18111.0,225,1,405.85
18112.0,54,2,423.27
18113.0,4,1,76.32000000000001
18115.0,333,1,9.700000000000001
18116.0,12,5,736.27
18118.0,5,4,1079.4
18119.0,3,1,181.12
18123.0,149,1,95.15
18124.0,108,1,111.53
18127.0,39,1,212.8
18128.0,173,1,420.04
18131.0,267,1,222.95999999999998
18132.0,140,1,226.9
18134.0,234,2,445.0
18135.0,28,5,567.71
18136.0,45,2,847.03
18137.0,187,2,145.99
18140.0,109,1,536.41
18141.0,37,2,882.47
18144.0,9,8,2169.25
18145.0,18,7,2756.2400000000002
18148.0,282,1,114.10000000000001
18149.0,40,4,1012.63
18151.0,56,4,1226.09
18152.0,282,1,426.69
18153.0,295,1,246.22
18154.0,24,3,533.41
18156.0,5,1,206.23000000000002
18157.0,207,1,215.35
18160.0,22,1,365.82
18161.0,15,1,184.41
18162.0,368,1,379.16
18163.0,220,1,728.84
18166.0,259,1,175.5
18168.0,8,11,2600.33
18170.0,10,6,1897.69
18171.0,106,4,1206.0
18172.0,23,32,9918.16
18173.0,248,1,589.52
18174.0,239,1,58.5
18175.0,311,1,176.1
18177.0,196,3,875.45
18178.0,38,7,4512.93
18179.0,158,2,754.38
18181.0,36,4,823.14
18182.0,99,1,291.13
18186.0,358,1,329.58
18187.0,267,1,724.89
18188.0,66,3,1279.55
18189.0,261,1,313.49
18190.0,239,3,461.16
18191.0,113,1,321.59999999999997
18193.0,16,2,963.59
18194.0,74,5,3188.2000000000003
18195.0,23,1,101.16
18196.0,107,2,775.18
18197.0,211,1,230.1
18199.0,319,1,344.75
18201.0,358,1,447.53000000000003
18203.0,17,3,344.0
18206.0,189,1,314.65999999999997
18207.0,135,1,544.47
18208.0,201,1,360.08
18210.0,18,1,147.45
18212.0,313,1,298.3
18214.0,166,4,1780.34
18215.0,73,4,1948.15
18217.0,149,2,323.29
18218.0,232,2,479.91999999999996
18219.0,4,8,1493.1200000000001
18220.0,30,5,1616.48
18221.0,26,1,383.33
18223.0,23,12,7516.31
18225.0,1,15,7545.139999999999
18226.0,14,15,6650.83
18227.0,120,1,295.0
18229.0,2,10,3526.81
18230.0,14,2,1480.8600000000001
18231.0,42,23,4797.7
18234.0,187,1,179.6
18236.0,24,6,913.11
18238.0,151,1,270.92
18239.0,8,2,588.75
18241.0,51,4,913.9
18242.0,81,4,1372.72
18243.0,50,1,515.78
18244.0,66,2,568.64
18245.0,15,13,3757.92
18246.0,245,1,162.72
18247.0,50,3,839.73
18251.0,81,8,21964.14
18252.0,184,5,1015.42
18253.0,278,1,317.88
18254.0,217,1,267.9
18255.0,92,1,199.85
18256.0,23,1,110.7
18257.0,82,4,2262.52
18258.0,100,6,2059.67
18259.0,2,5,1979.6000000000001
18260.0,10,17,7318.91
18262.0,29,2,428.06
18264.0,134,1,603.25
18266.0,70,1,251.1
18267.0,308,1,269.37
18268.0,227,5,1464.73
18269.0,2,1,168.6
18270.0,68,1,161.4
18271.0,245,2,680.85
18272.0,184,3,1307.4
18273.0,226,1,153.0
18275.0,214,2,741.85
18276.0,28,5,1320.66
18277.0,33,4,1069.67
18278.0,40,1,240.3
18279.0,155,1,231.33999999999997
18280.0,30,1,307.55
18281.0,213,1,120.32
18283.0,18,6,641.77
18284.0,67,1,461.68
18285.0,296,1,427.0
18286.0,112,2,1296.43
18287.0,18,4,2345.71
